stars,text,publishedAtDate
5,"Excellent! Very welcoming and efficient team. Food diversified, tasty and generous - you could only feed on the numerous side dishes will come again for sure!",2025-08-29T11:33:18.782Z
5,"先日、知人と利用しました。
 静かな席を希望したら2階に案内され、
 喫煙席ということで心配しましたが、臭いもなく、非常に快適に食事できました。
 スタッフの方もとても親切で、噂通りパンチャンがとても美味しかったです。
 必ずまた利用します。",2025-08-29T01:43:24.702Z
5,,2025-08-29T00:11:50.853Z
5,,2025-08-16T05:46:23.941Z
5,,2025-08-11T10:24:29.515Z
5,Good service,2025-08-03T10:23:29.530Z
5,"한국에서 먹는 느낌과 같습니다. 말레이시아에서 동동업계에 있는 사람으로써 이런 음식 퀄리티 내시는 사장님이 존경스럽네요.
 
 육전이랑 보쌈정식 먹었는데. 보쌈정식 훌륭하네요.
 육전은 좀 기대를 많이 해서 그런지 좀 별로였어요. 고기의 약간 우린냄새가 남아있어서 반만 먹고 갑니다
 
 두부는 진짜 맛있습니다.
 
 맛있는 음식 잘 먹고 갑니다.",2025-07-27T13:47:17.340Z
5,"Restoran Korea Terbaik bagi saya. Terutama service yang mereka berikan. Sangat berkesan. Manajer orang Korea nya pun terlihat sangat memanusiakan karyawan nya. Terlihat care, ramah & tulus. Untuk makanan pun sangat memuaskan. Sangat rekomen untuk dikunjungi. Semoga laris terus.",2025-07-26T14:08:30.173Z
5,,2025-07-22T04:06:03.561Z
5,"My korean friend recommended me this place because it’s her fav spot in Jakarta and it did not disappoint!! The meat, everything tastes great",2025-07-12T07:22:35.616Z
5,,2025-07-08T06:27:51.004Z
5,"Best, good value home cooked korean meal with very tasty freshly made white tofu, pajeon, wide variety of tasty fresh side dishes. Milky strawberry & high ball makoli were very good. Plenty of parking & no waiting queue",2025-07-06T17:37:54.242Z
5,"인니 통틀어 두부에서만큼은 원탑이라고 해도 과언이 아닌 곳입니다.
 집밥 생각나면 항상 여기로 :) 지금까지 몇번이나 방문했는지 헤아릴 수 없을 정도로 자주 갔습니다.
 십수년 전 경찰서 옆 주택개조 레스토랑 시절부터 현재 위자야 센터 내 이른 지금까지, 한결같은 맛집",2025-07-02T06:35:34.945Z
5,One of the best korean restaurants in town! The portions are huge and the taste is amazing!,2025-06-28T04:24:38.711Z
5,"가족들과 식사도 좋고 손님들과 함께 식사도 좋은 장소 예요.
 최애 메뉴는 간달치킨인데 손님들과 함께하면 족발. 갈비찜 등 을 주문하면 만족해 합니다. 기본 반찬이 잘 나와서 더 좋아요",2025-06-27T06:00:13.566Z
5,,2025-06-17T06:19:31.813Z
5,자주 찾는 식당입니다.,2025-06-09T11:09:41.452Z
5,"자카르타.전통 맛집
 혼자서도 즐겨옵니다",2025-06-01T06:12:01.117Z
5,"한국음식이 전반적으로 다 맛있고, 특히 직접 만든 두부요리가 일품인 곳.",2025-06-01T00:42:49.748Z
5,"진짜와 가짜를 구별하기는 쉬운 것 같지만 쉬운 일이 아닙니다. 기본으로 깔리는 밑반찬,특히 나물과 매번 바뀌는 Variation들에 대한 신념으로 시작하고 본 요리로 시킨 계란찜은 단순하지만 쫙 펼쳐지는 육수맛으로 승부보고 역시 두부의 힘으로 가득 채운 김치전골은 돼지고기를 넣었음에도 무겁지 않은 깔끔한 레이어입니다. 자카르타에 와서 한식의 교과서를 만나고(물론 다시) 돌아갑니다. 그리고 다시 돌아오겠습니다",2025-05-31T12:51:08.403Z
5,Bagus,2025-05-29T04:47:30.399Z
5,Banchanya enak semua tahunya favorite,2025-05-29T04:40:28.461Z
5,아이들이 한식을 좋아해서 자주 옵니다. 친절한 직원분들과 맛있는 한국음식에 향수병이 낫는 느낌이에요. 아이들이 특히 김치를 좋아해요ㅎㅎ 어떤 메뉴를 먹어도 전부 맛있습니다. 저희 가족에게 추억의 식당이 될것 같아요. 계속 번창하시면 좋겠습니다.,2025-05-28T11:41:28.506Z
5,"빈대떡,보쌈1인분,콩나물 해장국을 시켰는데, 모든 음식이 빨리 나왔고,아주 맛있었습니다.",2025-05-24T11:30:17.575Z
5,먹어본 음식은 다 맛있음,2025-05-23T09:34:04.092Z
5,,2025-05-23T01:08:16.956Z
5,가격도 합리적이고 반찬도 정성스럽고 집밥처럼 맛있게 해주셔서 주1회는 오는 최애 한식당이에요. 남편은 간달치킨 좋아하고 저는 콩비지찌개. 김치찌개. 우렁된장찌개. 열무국수 좋아해요 ^^,2025-05-11T12:57:39.232Z
5,며칠전 아홉나물 정식 너무 맛나게 먹고. 또 왔습니다,2025-05-09T04:17:21.558Z
5,,2025-05-06T11:12:22.992Z
5,"동남아 7개국 여행중 많은 한식집을 가봤지만 한식중에 최고의 평점을 주고 싶습니다 여기는 특히 서비스차지 요금 안받고
 한국돈11000원 삽곂살에 이정도 컬리티 반찬이
 한국에서 장사한다면 망할정도로 반찬 가지수도
 많아 마르고 닳도록 배불리 잘먹었습니다 직원 친절하고 여사장님의 친철함과 배려에 깊은 감동입니다",2025-05-04T12:56:59.871Z
5,,2025-05-01T06:27:08.304Z
5,맛있어요. 추천합니다. 계속 오게되는맛 ^^,2025-04-27T11:49:18.673Z
5,자카르타 맛집 언제나 후회 없다,2025-04-27T11:10:27.989Z
5,맛잇어요 ;),2025-04-27T07:40:38.645Z
5,Good,2025-04-26T06:47:21.221Z
5,"Enak makannya, banchannya jg enak banyak",2025-04-26T06:47:12.428Z
5,Clean and wonderful tastes for every dishes,2025-04-22T11:59:08.314Z
5,김치찌개가 칼칼하게 맛나고 열무김치국수도 시원하고 감칠맛나고 구워나온 목살과 밑반찬도 맛이 좋아요. 같이주는 김치콩나물 국이 시원합니다. 두부도 맛나요.,2025-04-20T09:13:43.617Z
5,,2025-04-19T05:12:21.983Z
5,"best tofu in town! also like their sundaeguk better than what I had in Seoul.
 
 must try their Bossam too!",2025-04-15T13:20:13.060Z
5,Delicious tofu dishes and decent service. Recommended!,2025-04-15T04:43:44.911Z
5,"So far the best Korean food I have ever been in Jakarta. Portions are rather large, so do come with friends and families.
 
 Everything here is good, the bossam, jokkbal and pig head are all delicious and very affordable. The porridge and dumplings are all delicious.
 
 I hate tofu but somehow I keep eating their tofu here, it is really delicious.
 
 I eat here at least once a month.",2025-04-12T17:33:43.261Z
5,맛있게 잘먹었어요 사장님이친절하세요,2025-04-10T04:10:29.411Z
5,the foods are heart warming and felt like eating at your family’s house my kid ate like a champion here and he’s usually picky with Korean food (because of the spiciness). Totally would go back. My personal favourite are the tofu selections,2025-04-05T13:40:46.667Z
5,한국의 맛을 최대한 맞출려고 노력한 집. 김치말이국수 청국장 먹었는데 든든합니다,2025-03-30T09:41:36.513Z
5,"찾는 즐거움이 있어요.
 먹는 재미가 있어요.
 이야기하는 재미가 있어요.
 대감식당 항상 감사합니다",2025-03-30T06:03:13.652Z
5,"두부요리갸 정말 맛았어요
 푸짐한 서비스와 친절하신 직원분들 돈이 아깝지 않아요.",2025-03-30T06:00:52.957Z
5,항상 친절한 직원들과 사장님 그리고 맛있는 음식들.. 엄마 생각나게 하는 모든 음식들이에요. 자카르타에선 대감집이 최고에요!!!!,2025-03-30T05:44:49.248Z
5,,2025-03-29T04:29:04.644Z
5,"오랫동안 남부 자카르타에서 영업한 식당이에요.
 간이 세지 않아 심심한 느낌도 있으나, 질리지 않는 맛이에요. 단골들이 많고요. 최
 근 경영진아젊어져 새로운 메뉴 및 이벤트도 많아 더 나주 오게 되네요. 오늘은 보쌈 정식....
 SCBD지역보다 번잡하지 않아 좋아요",2025-03-26T09:05:29.702Z
5,"자카르타에 수도 없이 많이 오고, 많은 한식집을 가 보았지만 이만한집을 찾기 어려울듯 합니다. 밑반찬은 간이 적절하고 맛있었어요. 특히 두부지짐이 맛있었습니다. 주문한 더덕구이는 진짜 진짜 한국에서 먹는것보다 맛있습니다.
 다음번 자카르타 방문때도 무조건 들릴 예정입니다,",2025-03-24T12:47:08.667Z
5,"반찬 하나하나 다 맛있고 메인 메뉴도 다 맛있었어요!!
 구성이 너무 좋아요",2025-03-23T11:38:57.919Z
5,"케이마트 장보러 나올때마다 꼭 들립니다.
 항상 푸짐하고 재료가 신선해요
 두부는 자카르타서 제일 맛있고
 족발은 우리가족 모두 좋아합니다
 강추요",2025-03-15T05:58:18.310Z
5,The set meal is a steal. Only 99K for a Sun Du Bu Set Meal.,2025-03-01T14:47:58.805Z
5,사장님이 친절하시고 맛있어요!,2025-03-01T10:18:27.584Z
5,"식당입구를 들어서는 순간부터 친절하고 마음과 정성을 다하는 응대가 정말 손님들을 마음편하게 해주시는 게 느껴지고, 무엇보다 제가 제일좋아하는 두부요리랑 김치복음밥이랑 막걸리 등등 다양하게 맛볼수 있어서 추천1순위 한식당입니다…대감집 최고^^",2025-02-25T10:50:44.513Z
5,"너무 맛있게 잘 먹었습니다~!
 한식 욕구를 채울 수 있는 훌륭한 곳~!!",2025-02-24T05:56:34.627Z
5,반찬 가지수도 많고 음식 하나하나 다 맛있어요,2025-02-23T10:35:54.966Z
5,"오랜만에 다시 온 대감집.
 맛있어요ㅡ족발 맛집이네요. 부드럽고 냄새 안 나고.
 밑반찬이 많아졌어요.
 후식으로 커피도 한가득, 파파야도 한가득.
 고맙습니다.
 ㅡㅡㅡㅡ
 오랜만에 갔는데 맛이 좋아졌네요. 순댓국에 순대만 달라해서 먹었는데 괜찮았어요.",2025-02-22T12:36:47.109Z
5,"우선, 자카르타라는 인도네시아 도시에서 진정한 한국 음식을 선보여주시는 대표님들에게 너무나 큰 감사드립니다.. (—)(__)..
 
 그리고 홍어 삼합.. 굴전…알탕…모듬전..떡국.. 등등 여기서 다 나열할 순 없지만 방문 할 때 마다 너무나 맛나고..한국 생각하면서 손님들과 즐거운 시간을 보내..
 감사 드립니다..
 
 (또한, 최고의 가성비~ 최고의 서비스~ ㅎㅎㅎ 너무나 좋아요~)",2025-02-20T08:59:16.454Z
5,"맛, 서비스, 따뜻하고 푸짐한 밥상 정말 좋아요~~!!!! 인도네시아에서 배달시켜 먹다가 이젠 인니 방문할 때마다 갑니다. 진짜 한국식이라면 대감집으로 가세요!",2025-02-19T10:29:28.020Z
5,"I think this restaurant was very great and fantastic. It was serving good korean food. I like this place. I want to revisit there. I could feel the taste of the deepest quality of traditional korean dishes. It depends on the old history since 2000 when the Dae-gam was made. All the more, one of the chief administrators was very kind. I like her.",2025-02-19T06:33:20.495Z
5,"Sangat menyenangkan dinner di sini. Tempat yang nyaman, makanannya oke, dan pelayanannya sangat bagus. Nice experience ❣️",2025-02-19T03:41:14.464Z
5,"All the food is delicious and the ambience is great..
 definitely will come back to Dae Gam Jib!",2025-02-19T03:39:17.249Z
5,"Makanan sangat enak dan porsiny banyak..
 Memberikan pengalaman makan seperti di korea langsung
 Dapat banyak free makanan juga dari owner, sangat rekomen untuk datang terus",2025-02-19T03:35:03.642Z
5,"Nice restaurant for korea food, taste so original and very recomend, they have private room for group too.",2025-02-19T03:31:19.359Z
5,자카르타의 최고의 한식집,2025-02-19T03:25:58.215Z
5,생선구이 보쌈 늘 맛있고 반찬도 다양해서 좋습니다 !,2025-02-17T11:45:42.816Z
5,자카르타에서 저녁으로 한식집을 추천받아 식사를 해봤습니다.우선 가성비가 굉장히 좋은 한식집입니다.한국보다 반찬도 많고 가격도 저렴하고 푸짐하고 맛도 좋습니다.음식이 간이 세지 않아 맛있게 먹었습니다.메뉴도 다양해서 선택의 폭도 넓습니다.,2025-02-15T13:06:48.188Z
5,두부가 제일 맛있고 음식들이 집밥맛 입니다!,2025-02-15T09:11:01.185Z
5,한식 생각나면 오기 좋아요 메뉴도 많고 한국분이 운영해서 더 맛있어요,2025-02-15T05:29:44.446Z
5,자카르타 나오면 늘 이용하는 식당입니다. 음식 깔끔하고 맛나요.,2025-02-14T04:39:57.469Z
5,집 근처이기도 하고 아이들이 애정하는 한식당입니다. 오늘은 보쌈정식과 닭곰탕을 주문하여 맛있게 먹었습니다. 닭곰탕은 처음 시켜봤는데 기름기도 없고 너무 맛있어서 고기까지 싹 먹었어요. 보쌈은 넘버원 메뉴이니 말할 것두 없구요. 여긴 양이 진짜 많고 푸짐합니다. 남은 거는 싸달라고 하면 친절하게 패킹해주십니다. 친절하고 깔끔하며 괜히 since 2000이 아닌 훌륭한 식당입니다.,2025-02-08T07:51:38.808Z
5,,2025-02-06T05:24:49.166Z
5,가게도 깨끗하고 음식도 한국인 입맛에 맞게 맛있었어요 다음에 또올게요 ㅎㅎ,2025-01-27T08:09:30.069Z
5,"메뉴도 가장 많고 실패한 적도 없는 한식당입니당
 서비스도 많이 주시고 두부랑 식혜가 특히 맛있어요
 짱!",2025-01-27T08:09:29.928Z
5,,2025-01-26T14:33:23.046Z
5,"Best Korean restaurant in Jakarta. Amazing food, friendly and helpful staff.",2025-01-25T13:58:23.885Z
5,신선한 재료에 깔끔한 음식 합리적인 가격에 너무 친절하신 사장님이 최고에요. 다른 인니 한식당에서 먹을 수 없는 메뉴도 매력적이네요. 자주 와도 또 생각나는 식당입니다.,2025-01-24T11:53:59.372Z
5,모든 반찬과 음식이 너무 맛있습니다. 한국의 맛입니다. 사장님과 직원분들도 너무 친절하시네요^^,2025-01-23T12:17:20.017Z
5,My favorite Korean restaurant. Always visit this place.,2025-01-23T04:53:50.274Z
5,"Dari berbagai restoran korea yang pernah didatengin restoran ini salah satu yang banchannya banyak dan rasanya enak, makanannya juga pas kok untuk lidah orang indonesia,, worth it guys!!",2025-01-22T05:50:22.897Z
5,"한달에 몇번을 가는지ㅎㅎ
 집밥 먹는 기분입니다. 반찬도 맛있고 푸짐하고 깔끔합니다. 몇년을 이어온 이유가 있는것 같습니다.",2025-01-19T09:53:14.818Z
5,"막걸리
 보쌈
 뚝배기 탕류
 어떤 메뉴든 기본 이상 만족합니다.",2025-01-16T12:00:08.068Z
5,,2025-01-11T11:33:42.973Z
5,"막걸리 하이볼 너무예쁘고 기분전환 됐어요
 비지찌개 맛있어요
 직원들이 활발하고 서로의 단합도좋아보여요
 분위기가 좋아서 밥먹으며 힐링하고가요
 감사합니다",2025-01-10T06:01:22.287Z
5,"아이랑 왔는데
 다들 친절하시고
 안짜고 안매운음식도 많아서 아이랑 오기좋네요
 맛도 좋아요
 이런식당이있다니 너무 감사하네요.",2025-01-10T05:45:22.836Z
5,"추천받아서 왔는데 진짜 맛있어요.
 밑반찬 한입먹는 순간 한국에 온지알았어요.
 일단 밑반찬으로 밥한공기 다 먹었구요
 메인으로 시킨 보쌈 진짜 입에서 녹습니다.
 자주 올게요",2025-01-05T08:16:52.141Z
5,곁들여지는 반찬 나물이나 두부무침이 다 간이 세지않아서 좋아요. 보리밥정식도 깔끔한 닭곰탕도 점심으로 딱 좋습니다. 너무 달고 짜고 자극적인 음식이 꺼려질때 가성비좋은 식당입니다.,2024-12-31T04:53:05.521Z
5,"Pertama kali kemari sekitar 3 bulan lalu, walaupun tidak mengerti bahasa korea tapi tetap kemari untuk yang keduakalinya.
 Semua pesanan selama ini taste nya over expectation..
 Friendly crew & owner.
 Semoga bisa berkunjung kemari lagi..",2024-12-30T13:01:11.799Z
5,"Makanannya enak dan good ! pemilik dan stafnya juga ramah! Pelayanan jg baik.
 Bossam juga berlimpah. dotorimuk & nokdujeon( kacang hijau) juga yang terbaik dibandingkan dengan restoran lain.",2024-12-28T23:44:18.291Z
5,Coming to this place is like coming home to your grandma's house. They're just so eager to ensure you are well-fed. Even some of the banchans are just-in-time cooked.,2024-12-28T12:31:43.889Z
5,"굴보쌈 먹었는데 굴이 너무 싱싱하고 맛있었어요!! 반찬도 맛있고 같이 간 아이들도 너무 잘 먹었네요, 굴보쌈 먹으러 또 방문할거에요~~",2024-12-23T14:23:37.483Z
5,맛있어요^^,2024-12-23T12:01:26.888Z
5,,2024-12-22T17:05:22.422Z
5,"MSG맛이 안나서 아기랑 같이 식사하기 좋습니다. 두부/김치는 대감집것만 먹어요.
 홍어삼합, 보쌈 특식들도 너무너무 맛있어요.
 배달 도시락케이스만 좀 더 튼튼한걸로 바꿔주심 베스트일것 같아요.",2024-12-19T02:13:21.801Z
5,All the food is delicious! It’s highly recommended !!!,2024-12-18T12:08:53.382Z
5,"Teh hangatnya enaaak, makanan enaaak, tahu nya enaaak. Seru buat kumpul ama teman",2024-12-18T12:06:11.981Z
5,Kinda of great service! Keep it up. But the owner managed to be humble and stay friendly.,2024-12-15T06:54:34.325Z
5,"Resro Korea yg rasa asli bgt, lauk2 tidak manis apa lagi tofu bikin sendiri di sini jadi gurih dan enak bgt! Sangat rekomen resto ini!!! Mantul",2024-12-13T05:46:35.276Z
5,개인적으로 자카르타에서 가장 가성비와 만족감을 주는 식당,2024-12-10T06:19:00.055Z
5,"우리가족의 자카르타 최애 한식당. 자카르타로 옮겨와서 여러 한식당을 다녀봤지만 맛, 신선도, 가성비, 친절 모두 최상입니다. 실패한 메뉴는 거의 없었던 것 같고, 특히 보쌈, 두부김치, 우거지갈비탕 맛있습니다. 신선한 밑반찬도 먼저 얘기하기 전에 계속 리필해주고 테이크아웃도 푸짐하게 챙겨줍니다.",2024-12-07T05:41:20.702Z
5,"여기 소고기장터 국밥
 저희 애들이 넘 좋아해서
 자주시켜먹어요.
 완전 굿굿!",2024-12-07T03:59:47.190Z
5,"ボッサムを食べるときはいつもここに来ています！
 バンチャンもとても美味しい
 従業員さん達もテキパキしていて、サービス
 また来ます〜",2024-12-06T09:12:01.863Z
5,"친절하고 너무 맛있습니다!!! 족발과 반찬들
 포장도 깔끔해요!!!",2024-12-05T03:59:12.226Z
5,자칼타의 가성비 최고의 맛집 외식이 많은 편인데 식사후 속이 편해서 자주 찾게돼요! 미모의 사장님이 항상 친절하게 맞이해주시니 분위기도 좋습니다,2024-12-04T10:49:03.795Z
5,반찬도 깔끔하고 괜찬아요,2024-11-30T13:44:09.006Z
5,"Ini ketiga kalinya saya & pasangan makan di sini, dan tidak pernah dikecewakan sekalipun. Hampir semua menu yg kami coba seperti Galbitang, Samgyeopsal, Haejangguk, Gyeranjim, Pajeon, Fried Chicken, kami suka sekali karena very well seasoned & well cooked. Porsinya pun sangat amat generous. Hanya mandu nya yang agak biasa menurut kami. Banchan nya pun bisa dibilang the best so far di Jakarta, baik dari segi rasa maupun variasi. Dan yang paling penting, value for money nya juga sangat amat baik. Definitely one of the best Korean restaurants in Jakarta.",2024-11-09T07:07:04.248Z
